A	B
-1.405E-4	0.01132
-1.406E-4	0.01136
-1.426E-4	0.01141
-1.426E-4	0.01148
-1.436E-4	0.01146
-1.443E-4	0.01145
-1.451E-4	0.0115
-1.457E-4	0.01154
-1.467E-4	0.0116
-1.473E-4	0.01162
-1.475E-4	0.0116
-1.487E-4	0.01164
-1.492E-4	0.01165
-1.503E-4	0.01168
-1.511E-4	0.01169
-1.513E-4	0.01174
-1.527E-4	0.01176
-1.53E-4	0.01177
-1.538E-4	0.01175
-1.547E-4	0.01181
-1.555E-4	0.01182
-1.557E-4	0.01186
-1.568E-4	0.0118
-1.575E-4	0.01183
-1.578E-4	0.01185
-1.592E-4	0.01179
-1.598E-4	0.01185
-1.602E-4	0.01186
-1.611E-4	0.01189
-1.619E-4	0.01197
-1.619E-4	0.0119
-1.624E-4	0.0119
-1.644E-4	0.01192
-1.644E-4	0.01196
-1.654E-4	0.01194
-1.662E-4	0.01199
-1.664E-4	0.01199
-1.673E-4	0.012
-1.683E-4	0.01202
-1.689E-4	0.01202
-1.688E-4	0.01201
-1.705E-4	0.01205
-1.71E-4	0.01191
-1.716E-4	0.01192
-1.724E-4	0.01196
-1.728E-4	0.012
-1.735E-4	0.01203
-1.748E-4	0.012
-1.752E-4	0.01203
-1.756E-4	0.01208
-1.768E-4	0.01206
-1.77E-4	0.01203
-1.781E-4	0.01208
-1.788E-4	0.01209
-1.787E-4	0.01215
