A	B
2.6E-6	0.02339
2.3E-6	0.02358
1.9E-6	0.02383
1.4E-6	0.02421
1.2E-6	0.02422
2.3E-6	0.0243
1.6E-6	0.02426
1E-6	0.02431
1.1E-6	0.02445
5E-7	0.02427
3E-7	0.02418
4E-7	0.02408
-5E-7	0.02401
-4E-7	0.0241
-6E-7	0.024
-1E-6	0.02392
-1.7E-6	0.02364
-2E-6	0.02346
-2.2E-6	0.02358
-2.9E-6	0.02352
-3E-6	0.0237
-3.5E-6	0.02367
-3.6E-6	0.02355
-4.3E-6	0.02353
-4.3E-6	0.02359
-4.8E-6	0.0239
-5.2E-6	0.02392
-4.9E-6	0.02392
-6E-6	0.02373
-6.5E-6	0.02362
-6.6E-6	0.02377
-6.8E-6	0.02386
-7E-6	0.02401
-7.3E-6	0.02409
-7.6E-6	0.02416
-8.4E-6	0.02433
-8E-6	0.02435
-9E-6	0.02445
-9.2E-6	0.02416
-1E-5	0.02416
-1.05E-5	0.02424
-1.03E-5	0.02455
-1.05E-5	0.02448
-1.08E-5	0.02439
-1.16E-5	0.02426
-1.17E-5	0.02421
-1.21E-5	0.02416
-1.19E-5	0.02413
-1.21E-5	0.02415
-1.29E-5	0.02426
-1.31E-5	0.02445
-1.36E-5	0.02468
-1.39E-5	0.02478
-1.41E-5	0.0247
-1.43E-5	0.02451
-1.5E-5	0.02444
-1.53E-5	0.02454
-1.56E-5	0.02475
-1.6E-5	0.02484
-1.61E-5	0.02502
-1.64E-5	0.02502
-1.7E-5	0.02483
-1.72E-5	0.02476
-1.74E-5	0.02477
-1.77E-5	0.02469
-1.81E-5	0.0249
-1.86E-5	0.02515
-1.9E-5	0.02497
-1.92E-5	0.02503
-1.95E-5	0.02496
-2E-5	0.02487
-2.02E-5	0.02491
-2.05E-5	0.02468
-2.1E-5	0.02494
-2.09E-5	0.02494
-2.17E-5	0.0251
-2.2E-5	0.02515
-2.21E-5	0.02522
-2.24E-5	0.02509
-2.33E-5	0.02509
-2.34E-5	0.02485
-2.36E-5	0.02501
-2.37E-5	0.02518
-2.43E-5	0.02506
-2.44E-5	0.0247
-2.48E-5	0.02467
-2.52E-5	0.02479
-2.56E-5	0.02496
-2.6E-5	0.025
-2.61E-5	0.02483
-2.64E-5	0.0247
-2.67E-5	0.02488
-2.75E-5	0.02519
-2.74E-5	0.025
-2.78E-5	0.02511
-2.78E-5	0.02507
-2.82E-5	0.02503
-2.88E-5	0.02492
-2.87E-5	0.02482
-2.94E-5	0.02475
-2.97E-5	0.02471
-3.02E-5	0.0245
-3.07E-5	0.02436
-3.07E-5	0.02439
-3.13E-5	0.02447
-3.12E-5	0.02455
-3.15E-5	0.02448
-3.21E-5	0.02442
-3.22E-5	0.02445
-3.31E-5	0.02444
-3.32E-5	0.02457
-3.35E-5	0.02478
-3.36E-5	0.02439
-3.41E-5	0.02419
-3.42E-5	0.02428
-3.48E-5	0.02414
-3.5E-5	0.02388
-3.5E-5	0.02402
-3.57E-5	0.02391
-3.59E-5	0.02376
-3.68E-5	0.02358
-3.68E-5	0.02346
-3.72E-5	0.02338
-3.73E-5	0.02325
-3.78E-5	0.02307
-3.84E-5	0.02289
-3.85E-5	0.02259
-3.94E-5	0.02212
-3.97E-5	0.02096
-4.02E-5	0.01927
-4.09E-5	0.01683
-4.08E-5	0.01461
-4.32E-5	0.01256
-4.35E-5	0.01027
-4.48E-5	0.00853
-4.66E-5	0.00712
-4.86E-5	0.00631
-4.99E-5	0.00583
-5.12E-5	0.0056
-5.35E-5	0.00546
-5.39E-5	0.0053
-5.62E-5	0.00513
-5.78E-5	0.00492
-6.09E-5	0.00476
-6.23E-5	0.00473
-6.31E-5	0.0048
-6.52E-5	0.00497
-6.61E-5	0.00534
-6.8E-5	0.00585
-6.92E-5	0.0065
-7.04E-5	0.00719
-7.08E-5	0.00791
-7.17E-5	0.00848
-7.31E-5	0.00889
-7.39E-5	0.0092
-7.49E-5	0.00949
-7.5E-5	0.00978
-7.61E-5	0.01
-7.67E-5	0.01018
-7.83E-5	0.01035
-7.91E-5	0.01047
-7.87E-5	0.01062
-8.01E-5	0.01073
-8.09E-5	0.01083
-8.22E-5	0.01088
-8.27E-5	0.011
-8.39E-5	0.01116
-8.37E-5	0.01129
-8.42E-5	0.01134
-8.57E-5	0.01144
-8.62E-5	0.01154
-8.7E-5	0.01174
-8.76E-5	0.01189
-8.82E-5	0.01191
-8.91E-5	0.01198
-8.96E-5	0.01207
-9.04E-5	0.01215
-9.1E-5	0.0123
-9.19E-5	0.01244
-9.21E-5	0.01253
-9.31E-5	0.01257
-9.41E-5	0.01265
-9.46E-5	0.0127
-9.53E-5	0.01281
-9.55E-5	0.01282
-9.66E-5	0.01284
-9.7E-5	0.01284
-9.83E-5	0.01296
-9.91E-5	0.01306
-9.96E-5	0.01313
-9.95E-5	0.01315
-1E-4	0.01314
-1.011E-4	0.01315
-1.015E-4	0.01312
-1.025E-4	0.01315
-1.032E-4	0.01321
-1.038E-4	0.01331
-1.041E-4	0.01336
-1.049E-4	0.01331
-1.056E-4	0.01331
-1.059E-4	0.01331
-1.068E-4	0.01334
-1.074E-4	0.01344
-1.082E-4	0.01335
-1.089E-4	0.01334
-1.092E-4	0.01337
-1.1E-4	0.0134
-1.104E-4	0.01341
-1.114E-4	0.01325
-1.12E-4	0.01322
-1.13E-4	0.01327
-1.132E-4	0.01335
-1.136E-4	0.01335
-1.14E-4	0.01332
-1.149E-4	0.01318
-1.161E-4	0.0131
-1.161E-4	0.01311
-1.17E-4	0.01311
-1.173E-4	0.01309
-1.185E-4	0.0131
-1.196E-4	0.01295
-1.196E-4	0.01284
-1.203E-4	0.01287
