A	B
9.47E-5	0.01282
9.34E-5	0.01283
9.32E-5	0.0127
9.25E-5	0.01253
9.13E-5	0.01252
9.09E-5	0.01248
9.04E-5	0.01245
8.96E-5	0.01234
8.91E-5	0.01224
8.83E-5	0.01216
8.8E-5	0.01207
8.7E-5	0.01197
8.67E-5	0.01185
8.53E-5	0.01174
8.46E-5	0.01163
8.37E-5	0.01156
8.31E-5	0.01144
8.26E-5	0.01126
8.19E-5	0.01113
8.13E-5	0.01095
8E-5	0.01088
8.02E-5	0.0108
7.87E-5	0.01077
7.75E-5	0.01064
7.73E-5	0.01056
7.59E-5	0.01042
7.53E-5	0.0102
7.41E-5	0.01003
7.36E-5	0.00986
7.26E-5	0.00964
7.19E-5	0.00924
6.99E-5	0.00891
6.95E-5	0.00849
6.88E-5	0.00804
6.72E-5	0.00765
6.62E-5	0.00697
6.46E-5	0.00636
6.36E-5	0.0059
6.13E-5	0.00559
6.03E-5	0.00536
5.88E-5	0.0051
5.64E-5	0.00478
5.52E-5	0.00448
5.26E-5	0.00431
5.19E-5	0.00434
4.98E-5	0.00463
4.83E-5	0.00505
4.76E-5	0.00567
4.56E-5	0.00657
4.5E-5	0.00754
4.4E-5	0.00839
4.28E-5	0.00948
4.17E-5	0.01081
4.17E-5	0.01287
4.14E-5	0.01449
4.07E-5	0.01612
4.02E-5	0.01881
3.96E-5	0.02086
3.92E-5	0.02164
3.85E-5	0.02228
3.83E-5	0.02249
3.78E-5	0.02286
3.77E-5	0.02317
3.75E-5	0.02345
3.67E-5	0.02383
3.67E-5	0.02431
3.63E-5	0.02458
3.6E-5	0.02494
3.53E-5	0.02496
3.48E-5	0.02475
3.46E-5	0.0249
3.45E-5	0.02503
3.37E-5	0.02514
3.37E-5	0.02552
3.32E-5	0.02554
3.28E-5	0.02563
3.24E-5	0.02535
3.24E-5	0.02535
3.17E-5	0.02538
3.14E-5	0.02534
3.1E-5	0.02557
3.09E-5	0.02561
3.03E-5	0.02574
3.02E-5	0.02614
2.99E-5	0.02596
2.93E-5	0.02581
2.95E-5	0.02599
2.82E-5	0.02603
2.87E-5	0.02607
2.79E-5	0.02591
2.79E-5	0.02611
2.78E-5	0.02599
2.72E-5	0.02601
2.72E-5	0.02616
2.67E-5	0.02634
2.62E-5	0.02601
2.59E-5	0.02613
2.58E-5	0.02619
2.58E-5	0.02645
2.52E-5	0.02622
2.52E-5	0.02648
2.43E-5	0.02659
2.44E-5	0.02669
2.36E-5	0.0265
2.36E-5	0.02659
2.35E-5	0.02608
2.28E-5	0.02613
2.25E-5	0.02633
2.19E-5	0.02626
2.23E-5	0.02633
2.13E-5	0.02638
2.12E-5	0.02622
2.07E-5	0.02621
2E-5	0.02626
2.01E-5	0.02643
1.99E-5	0.02627
1.94E-5	0.02626
1.97E-5	0.02644
1.93E-5	0.02639
1.86E-5	0.02638
1.79E-5	0.02654
1.81E-5	0.02641
1.75E-5	0.02613
1.68E-5	0.02593
1.73E-5	0.02599
1.63E-5	0.02586
1.61E-5	0.02616
